ProductSN:3421198001
Date&Time,,Voltage(V),,,,,UTHD(%),,,,Current(A),,,,,ITHD(%),,,,Frequency(Hz),,,,Power Factor,,,,Active Power(W),,,,Reactive Power(Var),,,,Apparent Power(Va),,,,Active Energy(Wh),,,,Reactive Energy(Varh),,,,Apparent Energy(Vah),,,,Current Demand(A),,,,Current Peak Demand(A)&Date,,,,,,,,Total Active Power Deamnd(W),Total Active Power Peak Deamnd(W)&Date,,Total Reactive Power Deamnd(Var),Total Reactive Power Peak Deamnd(Var)&Date,,Total Apparent Power Deamnd(Va),Total Apparent Power Peak Deamnd(Va)&Date,,
Date,Time,UA,UB,UC,UAvg,UN,UTHDA,UTHDB,UTHDC,UTHDAvg,IA,IB,IC,IAvg,IN,ITHDA,ITHDB,ITHDC,ITHDAvg,FA,FB,FC,FAvg,PFA,PFB,PFC,PFTotal,PA,PB,PC,PSum,QA,QB,QC,QSum,SA,SB,SC,SSum,EPA,EPB,EPC,EPSum,EQA,EQB,EQC,EQSum,ESA,ESB,ESC,ESSum,DmIA,DmIB,DmIC,DmIAVG,PDmIA,PDmIA_D/T,PDmIB,PDmIB_D/T,PDmIC,PDmIC_D/T,PDmIAVG,PDmIAVG_D/T,DmP,PDmP,PDmP_D/T,DmQ,PDmQ,PDmQ_D/T,DmS,PDmS,PDmS_D/T,
2022-04-03,08:54:00,129.12,130.72,127.49,129.11,0.00,2.374,2.157,2.534,2.355,49.62,59.27,58.93,55.94,2.91,3.980,5.504,3.864,4.449,60.01,59.99,60.01,60.00,-0.961,-0.930,-0.972,-0.955,-6158.75,-7199.57,-7332.74,-20691.06,1712.16,2837.58,1741.66,6291.40,6406.29,7750.01,7520.22,21676.53,1281,0,1308,2589,901684,1216871,1155967,3274522,2576990,2666148,2747428,7990566,53.45,59.86,59.05,57.45,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-21250.36,0.00,2000-00-00 00:00:00,6794.99,44847.04,2022-03-28 18:55:52,22395.77,91039.47,2022-03-28 18:55:52,
2022-04-03,08:55:00,129.53,131.01,127.87,129.47,0.00,2.413,2.210,2.668,2.430,49.37,59.94,58.86,56.06,2.81,3.304,4.922,3.970,4.065,60.04,60.04,60.05,60.04,-0.961,-0.930,-0.975,-0.954,-6152.75,-7304.49,-7322.77,-20780.01,1766.39,2813.18,1651.77,6231.34,6396.62,7850.99,7523.82,21771.44,1281,0,1308,2589,901714,1216916,1155995,3274625,2577096,2666277,2747551,7990924,52.25,59.85,58.66,56.92,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-21114.38,0.00,2000-00-00 00:00:00,6552.33,44847.04,2022-03-28 18:55:52,22188.71,91039.47,2022-03-28 18:55:52,
2022-04-03,08:56:00,129.13,130.51,127.31,128.98,0.00,2.424,2.147,2.542,2.371,49.29,59.27,59.01,55.86,2.94,3.725,5.894,4.034,4.551,59.99,59.99,59.98,59.99,-0.961,-0.928,-0.973,-0.954,-6116.27,-7175.38,-7323.70,-20615.35,1697.82,2853.28,1701.47,6252.57,6364.33,7736.53,7515.62,21616.49,1281,0,1308,2589,901742,1216962,1156024,3274728,2577203,2666406,2747676,7991285,51.04,59.83,58.33,56.40,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20981.17,0.00,2000-00-00 00:00:00,6315.15,44847.04,2022-03-28 18:55:52,21986.35,91039.47,2022-03-28 18:55:52,
2022-04-03,08:57:00,129.38,130.78,128.05,129.40,0.00,2.492,2.302,2.767,2.520,49.24,60.05,58.42,55.90,2.94,3.699,5.295,3.795,4.263,60.02,60.02,60.02,60.02,-0.958,-0.932,-0.976,-0.955,-6108.52,-7312.26,-7319.57,-20740.35,1779.50,2800.72,1598.28,6178.50,6370.94,7852.77,7484.86,21708.56,1281,0,1308,2589,901771,1217009,1156052,3274832,2577310,2666535,2747800,7991645,50.43,59.81,58.16,56.13,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20909.63,0.00,2000-00-00 00:00:00,6195.20,44847.04,2022-03-28 18:55:52,21880.02,91039.47,2022-03-28 18:55:52,
2022-04-03,08:58:00,129.47,130.70,127.94,129.37,0.00,2.513,2.285,2.827,2.542,48.86,60.14,57.82,55.61,2.95,3.101,5.820,4.299,4.406,59.98,59.99,59.99,59.99,-0.960,-0.932,-0.976,-0.955,-6052.62,-7338.66,-7232.12,-20623.40,1743.79,2831.90,1498.34,6074.03,6324.45,7865.35,7396.63,21586.43,1281,0,1308,2589,901801,1217055,1156079,3274935,2577416,2666665,2747923,7992004,50.01,59.83,58.02,55.95,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20859.21,0.00,2000-00-00 00:00:00,6111.28,44847.04,2022-03-28 18:55:52,21804.94,91039.47,2022-03-28 18:55:52,
2022-04-03,08:59:00,129.32,130.51,127.70,129.17,0.00,2.511,2.319,2.904,2.578,48.99,59.82,56.84,55.22,2.93,3.520,5.314,4.350,4.394,60.01,60.01,60.01,60.01,-0.959,-0.931,-0.976,-0.955,-6084.59,-7278.95,-7070.84,-20434.38,1804.07,2727.91,1540.60,6072.58,6337.62,7804.06,7255.97,21397.65,1281,0,1308,2589,901831,1217101,1156105,3275037,2577522,2666795,2748045,7992362,49.93,59.86,57.95,55.91,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20828.67,0.00,2000-00-00 00:00:00,6113.01,44847.04,2022-03-28 18:55:52,21776.49,91039.47,2022-03-28 18:55:52,
2022-04-03,09:00:00,128.96,130.25,127.52,128.91,0.00,2.445,2.359,2.729,2.511,48.74,59.68,56.63,55.02,3.00,3.087,4.936,3.961,3.995,59.98,59.99,59.99,59.99,-0.957,-0.934,-0.975,-0.956,-6020.53,-7285.16,-7037.61,-20343.30,1808.56,2720.67,1502.00,6031.23,6286.88,7776.34,7218.05,21281.27,1281,0,1308,2589,901861,1217148,1156131,3275140,2577627,2666925,2748167,7992719,49.75,59.92,57.91,55.86,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20782.83,0.00,2000-00-00 00:00:00,6122.50,44847.04,2022-03-28 18:55:52,21736.94,91039.47,2022-03-28 18:55:52,
2022-04-03,09:01:00,129.03,130.59,127.39,129.01,0.00,2.467,2.347,2.685,2.500,49.28,60.19,56.77,55.42,2.89,3.508,5.188,4.104,4.267,60.01,59.99,60.00,60.00,-0.960,-0.937,-0.974,-0.956,-6093.19,-7371.88,-7047.84,-20512.91,1740.87,2726.33,1600.13,6067.34,6357.44,7864.87,7233.49,21455.80,1281,0,1308,2589,901890,1217195,1156158,3275243,2577732,2667057,2748288,7993077,49.59,60.01,57.86,55.82,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20738.17,0.00,2000-00-00 00:00:00,6136.43,44847.04,2022-03-28 18:55:52,21699.03,91039.47,2022-03-28 18:55:52,
2022-04-03,09:02:00,129.62,131.28,127.09,129.33,0.00,2.596,2.359,2.727,2.561,50.22,59.00,57.19,55.47,2.84,4.423,5.581,4.239,4.748,59.95,59.94,59.95,59.95,-0.968,-0.936,-0.969,-0.957,-6304.84,-7239.97,-7044.38,-20589.19,1612.51,2654.18,1783.03,6049.72,6510.88,7742.39,7269.22,21522.49,1281,0,1308,2589,901918,1217241,1156186,3275345,2577839,2667188,2748410,7993437,49.54,59.98,57.83,55.78,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20713.54,0.00,2000-00-00 00:00:00,6134.53,44847.04,2022-03-28 18:55:52,21675.90,91039.47,2022-03-28 18:55:52,
2022-04-03,09:03:00,129.77,131.09,126.98,129.28,0.00,2.621,2.114,2.762,2.499,49.77,58.88,57.81,55.49,2.91,4.117,6.093,4.458,4.889,59.96,59.97,59.97,59.97,-0.969,-0.931,-0.970,-0.956,-6256.45,-7182.95,-7126.81,-20566.21,1547.99,2747.11,1763.42,6058.52,6457.53,7717.23,7343.28,21518.04,1281,0,1308,2589,901944,1217288,1156216,3275448,2577947,2667317,2748534,7993798,49.51,59.86,57.87,55.74,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20666.01,0.00,2000-00-00 00:00:00,6147.14,44847.04,2022-03-28 18:55:52,21639.25,91039.47,2022-03-28 18:55:52,
2022-04-03,09:04:00,129.55,131.63,126.86,129.35,0.00,2.737,2.306,2.646,2.563,46.72,56.37,53.63,52.24,2.76,4.313,5.930,4.822,5.022,59.99,59.98,59.98,59.99,-0.975,-0.951,-0.984,-0.969,-5899.56,-7072.53,-6681.10,-19653.19,1337.47,2217.20,1129.62,4684.29,6053.36,7421.65,6799.65,20274.66,1281,0,1308,2589,901970,1217333,1156246,3275549,2578055,2667444,2748656,7994155,49.50,59.55,57.93,55.66,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20598.78,0.00,2000-00-00 00:00:00,6168.06,44847.04,2022-03-28 18:55:52,21581.77,91039.47,2022-03-28 18:55:52,
2022-04-03,09:05:00,129.54,131.65,127.06,129.42,0.00,2.814,2.357,2.671,2.614,46.91,56.19,53.81,52.30,2.80,5.579,6.752,5.396,5.909,60.01,60.01,60.01,60.01,-0.973,-0.952,-0.984,-0.970,-5901.53,-7041.83,-6756.69,-19700.04,1294.62,2248.75,1158.32,4701.69,6073.86,7401.13,6843.12,20318.11,1281,0,1308,2589,901992,1217371,1156266,3275629,2578156,2667568,2748770,7994494,49.24,59.21,57.53,55.33,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20486.29,0.00,2000-00-00 00:00:00,6046.22,44847.04,2022-03-28 18:55:52,21441.96,91039.47,2022-03-28 18:55:52,
2022-04-03,09:06:00,129.52,131.41,127.31,129.42,0.00,2.701,2.339,2.775,2.605,46.26,57.19,53.50,52.32,2.80,3.804,5.679,4.595,4.693,60.00,60.00,60.00,60.00,-0.972,-0.951,-0.986,-0.969,-5825.09,-7158.64,-6705.07,-19688.79,1400.39,2223.19,1018.37,4641.95,5992.47,7515.33,6806.38,20314.18,1281,0,1308,2589,902015,1217408,1156284,3275707,2578257,2667693,2748884,7994834,49.09,59.09,57.29,55.16,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20438.84,0.00,2000-00-00 00:00:00,5970.74,44847.04,2022-03-28 18:55:52,21376.74,91039.47,2022-03-28 18:55:52,
2022-04-03,09:07:00,129.21,131.16,127.08,129.15,0.00,2.593,2.303,2.670,2.522,59.07,64.34,63.06,62.16,2.73,5.422,5.825,4.971,5.406,60.01,60.01,60.01,60.01,-0.971,-0.953,-0.967,-0.963,-7407.13,-8030.68,-7761.20,-23199.01,1798.32,2496.81,2018.96,6314.09,7632.99,8435.93,8017.88,24086.80,1281,0,1308,2589,902046,1217453,1156317,3275816,2578384,2667836,2749020,7995240,49.53,59.37,57.49,55.47,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20571.08,0.00,2000-00-00 00:00:00,5940.56,44847.04,2022-03-28 18:55:52,21496.86,91039.47,2022-03-28 18:55:52,
2022-04-03,09:08:00,129.22,130.89,127.19,129.10,0.00,2.444,2.229,2.636,2.436,58.08,63.72,63.31,61.70,2.96,4.762,6.276,4.667,5.235,60.02,60.01,60.02,60.02,-0.974,-0.954,-0.972,-0.966,-7291.37,-7953.82,-7841.27,-23086.46,1616.30,2473.02,1863.31,5952.63,7503.13,8342.35,8056.17,23901.66,1281,0,1308,2589,902075,1217495,1156349,3275919,2578509,2667976,2749154,7995639,50.40,59.93,57.99,56.11,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20828.04,0.00,2000-00-00 00:00:00,5946.36,44847.04,2022-03-28 18:55:52,21744.46,91039.47,2022-03-28 18:55:52,
2022-04-03,09:09:00,128.81,130.74,127.05,128.87,0.00,2.454,2.248,2.508,2.403,58.27,64.43,63.51,62.07,3.00,4.006,6.396,4.756,5.053,59.97,59.96,59.97,59.97,-0.972,-0.954,-0.970,-0.964,-7275.61,-8048.56,-7814.85,-23139.02,1732.86,2521.47,1872.04,6126.38,7503.58,8430.59,8065.27,23999.45,1281,0,1308,2589,902102,1217537,1156381,3276020,2578634,2668115,2749288,7996037,51.28,60.34,58.50,56.71,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-21070.85,0.00,2000-00-00 00:00:00,5930.09,44847.04,2022-03-28 18:55:52,21972.50,91039.47,2022-03-28 18:55:52,
2022-04-03,09:10:00,129.00,130.58,126.46,128.68,0.00,2.406,2.190,2.442,2.346,58.02,62.87,63.51,61.47,2.86,5.215,6.261,4.395,5.291,59.97,59.98,59.97,59.97,-0.975,-0.950,-0.970,-0.965,-7315.26,-7790.25,-7787.12,-22892.63,1551.37,2488.82,1966.04,6006.22,7485.51,8206.49,8034.41,23726.41,1281,0,1308,2589,902130,1217580,1156413,3276123,2578759,2668255,2749424,7996438,51.74,60.58,58.82,57.04,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-21201.45,0.00,2000-00-00 00:00:00,5934.77,44847.04,2022-03-28 18:55:52,22098.25,91039.47,2022-03-28 18:55:52,
2022-04-03,09:11:00,129.21,131.00,126.96,129.06,0.00,2.479,2.264,2.490,2.411,58.25,64.76,63.85,62.28,2.92,4.972,6.757,5.168,5.633,59.98,59.99,59.99,59.98,-0.975,-0.944,-0.969,-0.965,-7314.14,-8097.26,-7873.21,-23284.61,1579.55,2545.20,1910.66,6035.41,7523.04,8488.42,8106.92,24118.39,1281,0,1308,2589,902157,1217622,1156445,3276224,2578884,2668394,2749559,7996837,52.63,61.01,59.50,57.71,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-21467.02,0.00,2000-00-00 00:00:00,5929.27,44847.04,2022-03-28 18:55:52,22351.12,91039.47,2022-03-28 18:55:52,
2022-04-03,09:12:00,129.40,131.24,127.53,129.39,0.00,2.450,2.335,2.459,2.415,58.24,65.43,64.18,62.62,2.90,4.511,5.205,4.637,4.784,59.99,60.00,60.00,60.00,-0.974,-0.956,-0.973,-0.967,-7337.54,-8212.04,-7965.81,-23515.40,1659.43,2441.24,1864.94,5965.61,7535.74,8585.97,8187.24,24308.95,1281,0,1308,2589,902184,1217663,1156476,3276323,2579009,2668536,2749695,7997240,53.55,61.45,60.17,58.39,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-21750.84,0.00,2000-00-00 00:00:00,5909.48,44847.04,2022-03-28 18:55:52,22617.09,91039.47,2022-03-28 18:55:52,
2022-04-03,09:13:00,129.39,131.15,127.49,129.34,0.00,2.428,2.293,2.500,2.407,57.77,65.27,64.30,62.45,2.83,4.430,5.375,4.611,4.805,59.96,59.97,59.97,59.97,-0.974,-0.957,-0.975,-0.968,-7271.74,-8201.63,-7988.80,-23462.16,1611.97,2460.38,1791.89,5864.24,7473.85,8563.55,8197.71,24235.12,1281,0,1308,2589,902211,1217704,1156506,3276421,2579134,2668680,2749832,7997646,54.42,61.97,60.86,59.08,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22048.56,0.00,2000-00-00 00:00:00,5881.13,44847.04,2022-03-28 18:55:52,22894.11,91039.47,2022-03-28 18:55:52,
2022-04-03,09:14:00,129.11,131.00,127.25,129.12,0.00,2.382,2.313,2.409,2.368,57.77,65.20,64.09,62.35,3.01,4.040,5.138,4.390,4.523,59.94,59.94,59.95,59.94,-0.974,-0.957,-0.972,-0.968,-7268.75,-8183.77,-7924.73,-23377.25,1640.99,2442.68,1816.99,5900.65,7458.60,8543.10,8152.96,24154.65,1281,0,1308,2589,902239,1217745,1156536,3276520,2579259,2668824,2749968,7998051,54.81,62.26,61.19,59.42,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22195.09,0.00,2000-00-00 00:00:00,5871.18,44847.04,2022-03-28 18:55:52,23027.61,91039.47,2022-03-28 18:55:52,
2022-04-03,09:15:00,129.95,131.41,127.45,129.61,0.00,2.586,2.305,2.672,2.521,57.84,63.26,65.19,62.09,2.78,5.289,6.732,4.836,5.619,60.00,60.00,59.98,59.99,-0.979,-0.953,-0.974,-0.969,-7363.64,-7913.82,-8104.70,-23382.15,1441.65,2485.88,1856.05,5783.59,7516.39,8313.34,8312.81,24142.54,1281,0,1308,2589,902265,1217786,1156566,3276617,2579384,2668964,2750105,7998453,55.60,62.86,61.77,60.08,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22473.13,0.00,2000-00-00 00:00:00,5841.61,44847.04,2022-03-28 18:55:52,23285.17,91039.47,2022-03-28 18:55:52,
2022-04-03,09:16:00,129.97,131.11,127.57,129.55,0.00,2.478,2.173,2.731,2.461,56.65,63.81,64.12,61.53,2.97,4.114,6.204,4.470,4.929,59.99,60.00,60.00,60.00,-0.978,-0.951,-0.976,-0.969,-7190.55,-7961.65,-8007.87,-23160.07,1457.85,2550.13,1664.40,5672.38,7361.85,8369.00,8182.04,23912.89,1281,0,1308,2589,902290,1217828,1156595,3276713,2579507,2669104,2750243,7998854,56.43,63.55,62.63,60.87,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22793.18,0.00,2000-00-00 00:00:00,5858.97,44847.04,2022-03-28 18:55:52,23597.54,91039.47,2022-03-28 18:55:52,
2022-04-03,09:17:00,129.82,131.12,127.60,129.51,0.00,2.441,2.194,2.624,2.420,56.87,64.39,63.94,61.73,3.23,3.765,6.090,4.418,4.758,59.97,59.98,59.98,59.98,-0.976,-0.952,-0.977,-0.967,-7203.76,-8028.41,-7964.43,-23196.60,1557.37,2550.18,1679.84,5787.40,7382.90,8442.56,8157.66,23983.12,1281,0,1308,2589,902316,1217870,1156622,3276808,2579630,2669245,2750379,7999254,57.45,64.28,63.65,61.79,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23138.58,0.00,2000-00-00 00:00:00,5955.54,44847.04,2022-03-28 18:55:52,23955.16,91039.47,2022-03-28 18:55:52,
2022-04-03,09:18:00,129.79,130.78,127.42,129.33,0.00,2.381,2.094,2.645,2.373,56.32,64.00,63.91,61.41,2.91,4.291,6.309,4.129,4.910,60.00,60.01,60.01,60.00,-0.977,-0.949,-0.978,-0.968,-7147.67,-7942.78,-7967.58,-23058.03,1508.23,2581.70,1663.34,5753.28,7309.82,8370.76,8145.67,23826.25,1281,0,1308,2589,902341,1217913,1156651,3276905,2579753,2669384,2750515,7999652,57.87,64.58,64.09,62.18,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23283.69,0.00,2000-00-00 00:00:00,5997.99,44847.04,2022-03-28 18:55:52,24105.60,91039.47,2022-03-28 18:55:52,
2022-04-03,09:19:00,129.62,130.98,127.44,129.35,0.00,2.495,2.224,2.696,2.472,57.26,63.79,63.44,61.50,2.86,4.583,5.774,4.567,4.975,60.03,60.01,60.03,60.02,-0.976,-0.951,-0.975,-0.967,-7239.04,-7932.03,-7901.48,-23072.54,1547.87,2501.44,1769.55,5818.86,7421.03,8351.89,8090.00,23862.92,1281,0,1308,2589,902367,1217955,1156678,3277000,2579876,2669525,2750651,8000052,57.62,64.48,64.05,62.05,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23260.30,0.00,2000-00-00 00:00:00,5916.80,44847.04,2022-03-28 18:55:52,24063.08,91039.47,2022-03-28 18:55:52,
2022-04-03,09:20:00,129.78,131.33,127.84,129.65,0.00,2.446,2.215,2.704,2.455,57.00,64.30,63.18,61.49,2.86,3.762,5.525,4.196,4.494,60.02,60.03,60.03,60.03,-0.976,-0.955,-0.977,-0.969,-7214.57,-8075.20,-7879.89,-23169.66,1584.18,2436.45,1646.84,5667.47,7397.61,8445.98,8072.85,23916.45,1281,0,1308,2589,902393,1217996,1156707,3277096,2579999,2669665,2750785,8000449,57.54,64.45,64.05,62.01,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23262.64,0.00,2000-00-00 00:00:00,5876.50,44847.04,2022-03-28 18:55:52,24055.71,91039.47,2022-03-28 18:55:52,
2022-04-03,09:21:00,129.62,131.37,127.78,129.59,0.00,2.421,2.292,2.677,2.463,57.36,64.19,62.86,61.47,2.97,4.112,5.373,4.236,4.574,60.00,60.00,60.00,60.00,-0.976,-0.956,-0.976,-0.969,-7248.67,-8070.15,-7833.58,-23152.41,1609.02,2386.89,1691.79,5687.70,7435.63,8431.80,8029.94,23897.38,1281,0,1308,2589,902419,1218036,1156735,3277190,2580123,2669805,2750919,8000847,57.43,64.45,63.99,61.96,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23266.32,0.00,2000-00-00 00:00:00,5827.76,44847.04,2022-03-28 18:55:52,24047.56,91039.47,2022-03-28 18:55:52,
2022-04-03,09:22:00,129.77,131.47,127.69,129.65,0.00,2.495,2.276,2.668,2.480,57.75,64.84,62.92,61.83,3.19,5.268,5.776,4.919,5.321,60.01,60.02,60.03,60.02,-0.977,-0.957,-0.975,-0.969,-7325.64,-8132.24,-7843.44,-23301.32,1532.76,2391.57,1783.95,5708.28,7494.59,8518.69,8039.02,24052.29,1281,0,1308,2589,902444,1218075,1156763,3277282,2580248,2669945,2751053,8001246,57.42,64.45,63.97,61.94,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23273.18,0.00,2000-00-00 00:00:00,5808.61,44847.04,2022-03-28 18:55:52,24049.48,91039.47,2022-03-28 18:55:52,
2022-04-03,09:23:00,129.38,131.36,127.64,129.46,0.00,2.427,2.282,2.548,2.419,57.37,65.57,63.23,62.06,2.93,3.880,5.520,4.277,4.559,60.00,60.01,60.00,60.00,-0.974,-0.958,-0.976,-0.968,-7215.28,-8260.02,-7857.63,-23332.93,1606.67,2445.39,1685.27,5737.34,7420.52,8616.45,8066.01,24102.97,1281,0,1308,2589,902471,1218115,1156792,3277378,2580372,2670088,2751187,8001647,57.36,64.51,63.87,61.91,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23286.60,0.00,2000-00-00 00:00:00,5767.22,44847.04,2022-03-28 18:55:52,24051.96,91039.47,2022-03-28 18:55:52,
2022-04-03,09:24:00,129.51,131.23,127.57,129.44,0.00,2.441,2.204,2.615,2.420,56.84,64.90,63.40,61.71,2.81,4.327,6.404,4.721,5.151,60.04,60.03,60.03,60.03,-0.976,-0.956,-0.976,-0.969,-7169.03,-8144.54,-7909.28,-23222.84,1491.20,2485.76,1674.76,5651.72,7358.07,8520.53,8090.23,23968.83,1281,0,1308,2589,902497,1218154,1156820,3277471,2580496,2670230,2751320,8002046,57.29,64.49,63.66,61.82,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23258.99,0.00,2000-00-00 00:00:00,5731.97,44847.04,2022-03-28 18:55:52,24016.22,91039.47,2022-03-28 18:55:52,
2022-04-03,09:25:00,129.68,131.71,127.84,129.74,0.00,2.551,2.333,2.640,2.508,46.96,58.15,54.88,53.33,2.75,3.688,4.866,4.472,4.342,60.01,60.02,60.02,60.02,-0.979,-0.960,-0.976,-0.969,-5922.63,-7288.79,-6906.78,-20118.20,1412.38,2314.27,1061.18,4787.82,6090.01,7659.58,7012.01,20761.59,1281,0,1308,2589,902521,1218192,1156842,3277555,2580609,2670366,2751444,8002419,56.83,64.17,63.15,61.38,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23103.62,0.00,2000-00-00 00:00:00,5659.78,44847.04,2022-03-28 18:55:52,23849.11,91039.47,2022-03-28 18:55:52,
2022-04-03,09:26:00,129.73,132.09,128.12,129.98,0.00,2.524,2.365,2.592,2.494,47.46,57.94,54.83,53.41,3.02,4.160,6.166,4.558,4.961,60.00,60.00,60.00,60.00,-0.972,-0.955,-0.986,-0.971,-5976.02,-7312.18,-6935.38,-20223.57,1369.84,2259.74,1078.95,4708.54,6154.89,7657.90,7025.46,20838.25,1281,0,1308,2589,902545,1218228,1156859,3277632,2580711,2670493,2751560,8002764,56.37,63.85,62.74,60.99,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22961.00,0.00,2000-00-00 00:00:00,5605.76,44847.04,2022-03-28 18:55:52,23700.11,91039.47,2022-03-28 18:55:52,
2022-04-03,09:27:00,129.89,131.89,128.38,130.05,0.00,2.443,2.300,2.604,2.449,47.26,58.31,54.60,53.39,2.91,4.553,4.916,4.095,4.521,60.03,60.03,60.03,60.03,-0.971,-0.953,-0.988,-0.970,-5955.16,-7328.09,-6943.47,-20226.72,1410.78,2266.97,1053.85,4731.60,6138.20,7689.47,7014.23,20841.90,1281,0,1308,2589,902568,1218264,1156877,3277709,2580813,2670621,2751675,8003109,55.34,63.23,61.67,60.08,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22637.20,0.00,2000-00-00 00:00:00,5484.51,44847.04,2022-03-28 18:55:52,23357.53,91039.47,2022-03-28 18:55:52,
