ProductSN:3421198001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date&Time;;Voltage(V);;;;;UTHD(%);;;;Current(A);;;;;ITHD(%);;;;Frequency(Hz);;;;Power Factor;;;;Active Power(W);;;;Reactive Power(Var);;;;Apparent Power(Va);;;;Active Energy(Wh);;;;Reactive Energy(Varh);;;;Apparent Energy(Vah);;;;Current Demand(A);;;;Current Peak Demand(A)&Date;;;;;;;;Total Active Power Deamnd(W);Total Active Power Peak Deamnd(W)&Date;;Total Reactive Power Deamnd(Var);Total Reactive Power Peak Deamnd(Var)&Date;;Total Apparent Power Deamnd(Va);Total Apparent Power Peak Deamnd(Va)&Date;
29/03/2022;00:09:00;126.83;127.55;123.99;126.12;0;2.48;2.474;2.248;2.401;120.5;126.07;127.92;124.83;2.64;3.94;4.244;4.722;4.302;59.96;59.96;59.96;59.96;-0.929;-0.902;-0.904;-0.911;-14192.59;-14526.32;-14294.95;-43013.85;5550.91;6912.46;6730.71;19194.07;15278.9;16085.28;15854.96;47219.14;1280;0;1189;2469;165142;238288;188221;591651;496652;539791;535268;1571711;163.47;161.62;165.04;163.37;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-56240.27;0;2000-00-00 00:00:00;23899.12;44847.04;28/03/2022 18:55;61295.16;91039.47;28/03/2022 18:55
29/03/2022;00:10:00;125.33;125.89;122.49;124.57;0;2.291;2.424;2.194;2.303;149.18;152.22;152.68;151.36;2.77;3.864;4.097;4.136;4.032;59.96;59.96;59.98;59.97;-0.928;-0.896;-0.89;-0.906;-17352.8;-17202.91;-16667.33;-51223.03;6900.96;8373.75;8364.35;23639.05;18696.07;19162.19;18696.85;56555.11;1280;0;1189;2469;165253;238424;188358;592035;496962;540108;535580;1572650;161.74;160.52;163.34;161.87;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-55710.45;0;2000-00-00 00:00:00;23744.57;44847.04;28/03/2022 18:55;60746.94;91039.47;28/03/2022 18:55
29/03/2022;00:11:00;125.93;126.13;122.82;124.96;0;2.401;2.364;2.309;2.358;147.91;146.98;145.37;146.75;2.49;3.768;4.472;4.267;4.169;59.98;59.99;59.99;59.99;-0.944;-0.927;-0.907;-0.928;-17573.99;-17209.19;-16284.03;-51067.21;5980.55;6854.54;7294.53;20129.62;18623.45;18541.19;17857.04;55021.69;1280;0;1189;2469;165358;238542;188482;592382;497263;540410;535869;1573542;157.83;157.11;158.91;157.95;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-54385.24;0;2000-00-00 00:00:00;23190.85;44847.04;28/03/2022 18:55;59308.82;91039.47;28/03/2022 18:55
29/03/2022;00:12:00;125.48;126.72;123.52;125.24;0;2.484;2.28;2.39;2.385;172.42;167.72;169.7;169.95;2.52;3.731;4.339;3.926;3.998;60.01;60.01;60.01;60.01;-0.95;-0.936;-0.909;-0.934;-20582.16;-19886.28;-19195.88;-59664.32;6558;7382.61;8380.34;22320.95;21637.08;21251.67;20963.92;63852.66;1280;0;1189;2469;165477;238669;188629;592775;497629;540765;536216;1574610;157.21;156.48;157.94;157.21;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-54146.97;0;2000-00-00 00:00:00;23052.09;44847.04;28/03/2022 18:55;59038.05;91039.47;28/03/2022 18:55
29/03/2022;00:13:00;125.37;126.51;124.05;125.31;0;2.396;2.426;2.586;2.469;172.67;171.11;166.85;170.21;2.65;3.814;4.298;3.794;3.969;59.96;59.96;59.96;59.96;-0.944;-0.941;-0.922;-0.936;-20562.52;-20374.76;-19019.49;-59956.77;7192.08;7283.47;8255.66;22731.21;21680.94;21653.52;20712.14;64046.61;1280;0;1189;2469;165593;238787;188764;593144;497990;541124;536560;1575674;156.21;155.25;156.08;155.85;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-53828.29;0;2000-00-00 00:00:00;22618.68;44847.04;28/03/2022 18:55;58580.21;91039.47;28/03/2022 18:55
29/03/2022;00:14:00;124.38;125.53;123.29;124.4;0;2.19;2.27;2.382;2.281;176.76;175.03;174.53;175.44;2.59;3.653;3.969;3.573;3.732;59.98;59.98;59.98;59.98;-0.942;-0.933;-0.915;-0.928;-20714.19;-20422.51;-19617.71;-60754.4;7313.13;7928.09;8770.22;24011.44;21986.92;21965.77;21518.72;65471.41;1280;0;1189;2469;165717;238914;188905;593536;498360;541493;536914;1576767;154.73;154.01;153.82;154.19;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-53349.04;0;2000-00-00 00:00:00;22245.76;44847.04;28/03/2022 18:55;57985.83;91039.47;28/03/2022 18:55
29/03/2022;00:15:00;125.26;126.88;124.77;125.64;0;2.21;2.518;2.538;2.422;160.39;160.51;158.89;159.93;2.57;4.314;4.321;4.037;4.224;59.98;59.98;59.98;59.98;-0.932;-0.923;-0.904;-0.92;-18746.1;-18772.99;-17925.37;-55444.47;7131.14;7757.32;8432.34;23320.79;20090.12;20364.04;19827.43;60281.59;1280;0;1189;2469;165834;239038;189042;593914;498698;541834;537244;1577776;152.48;152.41;151.21;152.03;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-52622.04;0;2000-00-00 00:00:00;21947.04;44847.04;28/03/2022 18:55;57189.29;91039.47;28/03/2022 18:55
29/03/2022;00:16:00;126.9;127.98;126.12;127;0;2.233;2.455;2.624;2.437;142.84;153.07;151.19;149.03;2.86;4.313;4.224;3.461;3.999;59.98;59.98;59.98;59.98;-0.935;-0.907;-0.921;-0.921;-16930.59;-17819.2;-17558.6;-52308.4;6360.23;8091.76;7292.45;21744.44;18125.76;19590.94;19063.2;56779.91;1280;0;1189;2469;165948;239172;189171;594291;499017;542171;537568;1578756;152.39;152.73;151.26;152.13;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-52641.39;0;2000-00-00 00:00:00;21992.55;44847.04;28/03/2022 18:55;57222.35;91039.47;28/03/2022 18:55
29/03/2022;00:17:00;125.37;126.16;124.28;125.27;0;2.21;2.369;2.458;2.346;171.04;177.23;181.24;176.5;2.7;4.234;4.242;3.559;4.012;59.99;59.99;59.98;59.99;-0.939;-0.904;-0.915;-0.918;-20121.79;-20235.91;-20512.43;-60870.14;7300.97;9310.83;9043.96;25655.75;21447.25;22352.04;22514.2;66313.48;1280;0;1189;2469;166057;239312;189297;594666;499327;542505;537895;1579727;152.61;153.97;152.36;152.98;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-52999.42;0;2000-00-00 00:00:00;22076.73;44847.04;28/03/2022 18:55;57582.83;91039.47;28/03/2022 18:55
29/03/2022;00:18:00;126.36;127.13;125.32;126.27;0;2.216;2.514;2.541;2.424;140.26;150.14;150.61;147;2.58;4.521;4.362;4.026;4.303;59.99;59.99;59.99;59.99;-0.934;-0.899;-0.915;-0.916;-16552.79;-17152.33;-17296.99;-51002.12;6244.21;8294.81;7479.84;22018.87;17723.41;19086.99;18873.39;55683.78;1280;0;1189;2469;166172;239460;189438;595070;499663;542858;538249;1580770;154.82;156.8;155.51;155.71;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-53950.18;0;2000-00-00 00:00:00;22402.26;44847.04;28/03/2022 18:55;58593.22;91039.47;28/03/2022 18:55
29/03/2022;00:19:00;126.19;126.54;124.31;125.68;0;2.316;2.382;2.438;2.379;152.54;158.44;157.22;156.06;2.51;3.943;4.193;3.839;3.992;60.03;60.02;60.02;60.02;-0.922;-0.899;-0.901;-0.907;-17743.11;-17982.03;-17621.44;-53346.58;7338.3;8779.65;8404.43;24522.38;19247.38;20049.26;19543.74;58840.38;1280;0;1189;2469;166286;239600;189568;595454;499972;543186;538567;1581725;156.12;158.63;157.39;157.38;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-54544.64;0;2000-00-00 00:00:00;22616.01;44847.04;28/03/2022 18:55;59223.39;91039.47;28/03/2022 18:55
29/03/2022;00:20:00;125.77;126.04;124.28;125.36;0;2.277;2.431;2.623;2.444;152.79;162.28;157.4;157.49;2.49;4.148;4.406;3.775;4.11;60;60.01;60;60;-0.914;-0.901;-0.903;-0.906;-17586.15;-18385.18;-17694.78;-53666.1;7703.55;8867.89;8323.71;24895.15;19219.45;20453.77;19564.39;59237.61;1280;0;1189;2469;166415;239749;189712;595876;500297;543527;538896;1582720;157.6;160.17;159.03;158.93;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-55052.89;0;2000-00-00 00:00:00;22887.7;44847.04;28/03/2022 18:55;59798.86;91039.47;28/03/2022 18:55
29/03/2022;00:21:00;125.74;126.55;124.37;125.55;0;2.273;2.363;2.431;2.356;155.38;164.53;162.9;160.94;2.61;3.791;4.284;3.701;3.926;59.99;60;59.99;59.99;-0.918;-0.894;-0.901;-0.904;-17937.03;-18589.05;-18269.7;-54795.77;7636.53;9325.73;8741.86;25704.12;19533.01;20825.3;20263.63;60621.94;1280;0;1189;2469;166543;239901;189856;596300;500620;543869;539228;1583717;158.26;161.33;159.67;159.75;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-55294.16;0;2000-00-00 00:00:00;23174.96;44847.04;28/03/2022 18:55;60119.21;91039.47;28/03/2022 18:55
29/03/2022;00:22:00;126.05;126.67;124.41;125.71;0;2.448;2.382;2.524;2.452;158.45;164.15;166.55;163.05;2.62;3.849;4.492;3.978;4.106;59.97;59.97;59.97;59.97;-0.919;-0.887;-0.891;-0.899;-18377.71;-18438.55;-18480.86;-55297.12;7733.59;9526.23;9312.37;26572.19;19973.21;20793.15;20719.77;61486.13;1280;0;1189;2469;166670;240052;190003;596725;500946;544211;539562;1584719;159.12;162.67;160.79;160.86;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-55677.83;0;2000-00-00 00:00:00;23436.26;44847.04;28/03/2022 18:55;60573.09;91039.47;28/03/2022 18:55
29/03/2022;00:23:00;126.77;127.38;125.09;126.41;0;2.463;2.444;2.577;2.495;151;156.03;155.11;154.05;2.62;4.188;4.618;4.057;4.288;60.01;60.01;60.01;60.01;-0.921;-0.899;-0.9;-0.907;-17653.28;-17882.02;-17441.78;-52977.08;7252.24;8613.7;8487.58;24353.52;19137.99;19875.64;19409.03;58422.66;1280;0;1189;2469;166793;240202;190149;597144;501269;544549;539895;1585713;158.9;163.32;161.62;161.28;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-55747.01;0;2000-00-00 00:00:00;23821.9;44847.04;28/03/2022 18:55;60787.03;91039.47;28/03/2022 18:55
29/03/2022;00:24:00;126.7;127.61;125.45;126.59;0;2.393;2.585;2.471;2.483;158.24;165.62;168.53;164.13;2.8;3.98;4.164;3.832;3.992;59.99;59.99;60;59.99;-0.918;-0.882;-0.891;-0.897;-18390.07;-18674.43;-18837.37;-55901.87;7887.2;9773.55;9459.68;27120.43;20049.76;21128.46;21135.51;62313.73;1280;0;1189;2469;166917;240351;190295;597563;501591;544885;540226;1586702;157.51;162.6;160.86;160.32;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-55371.64;0;2000-00-00 00:00:00;23870.62;44847.04;28/03/2022 18:55;60457.2;91039.47;28/03/2022 18:55
29/03/2022;00:25:00;127.1;127.89;125.64;126.88;0;2.426;2.568;2.51;2.501;154.3;163.67;162.74;160.23;2.55;4.126;4.351;3.856;4.111;60.02;60.01;60.01;60.01;-0.918;-0.888;-0.901;-0.902;-18012.53;-18596.39;-18417;-55025.92;7743.12;9493.38;8777.92;26014.42;19615.26;20928.15;20442.47;60985.88;1280;0;1189;2469;167049;240511;190445;598005;501920;545235;540569;1587724;155.75;161.91;160.57;159.41;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-54883.14;0;2000-00-00 00:00:00;24269.83;44847.04;28/03/2022 18:55;60162.16;91039.47;28/03/2022 18:55
29/03/2022;00:26:00;125.66;126.49;124.33;125.49;0;2.372;2.531;2.365;2.423;186.51;190.81;196.73;191.35;2.72;4.073;4.313;4.173;4.186;59.99;59.97;59.97;59.98;-0.93;-0.898;-0.901;-0.907;-21701.22;-21564.92;-22010.66;-65276.8;8462.76;10568.73;10414.41;29445.9;23426.99;24124.19;24446.16;71997.34;1280;0;1189;2469;167185;240673;190604;598462;502285;545612;540942;1588839;154.43;161.41;160.39;158.74;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-54569.07;0;2000-00-00 00:00:00;24553.47;44847.04;28/03/2022 18:55;59990.74;91039.47;28/03/2022 18:55
29/03/2022;00:27:00;126.67;126.89;124.56;126.04;0;2.301;2.368;2.293;2.321;153.66;162.94;170.25;162.28;3.13;3.826;4.303;3.853;3.994;60;60;59.99;60;-0.921;-0.863;-0.894;-0.891;-17886.31;-17863.86;-18934.72;-54684.89;7504.12;10384.03;9443.73;27331.87;19460.62;20676.4;21204.39;61341.41;1280;0;1189;2469;167314;240841;190760;598915;502629;545975;541306;1589910;155.81;163.3;162.98;160.7;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-55148.54;0;2000-00-00 00:00:00;25073.9;44847.04;28/03/2022 18:55;60737.31;91039.47;28/03/2022 18:55
29/03/2022;00:28:00;126.83;126.87;124.48;126.06;0;2.413;2.472;2.422;2.435;152.81;161.8;166.37;160.33;2.63;3.942;4.282;3.856;4.027;60;60;60;60;-0.929;-0.88;-0.905;-0.906;-18025.4;-18107.92;-18760.46;-54893.77;7052.6;9514.18;8612.27;25179.05;19381.14;20521.45;20699.28;60601.87;1280;0;1189;2469;167437;241010;190911;599358;502957;546326;541661;1590944;156.8;164.31;164.8;161.97;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-55424.52;0;2000-00-00 00:00:00;25527.61;44847.04;28/03/2022 18:55;61179.62;91039.47;28/03/2022 18:55
29/03/2022;00:29:00;126.46;126.52;124.27;125.75;0;2.267;2.419;2.348;2.345;153.28;169.24;169.11;163.88;2.63;3.938;4.488;3.939;4.122;59.97;59.97;59.97;59.97;-0.919;-0.869;-0.905;-0.893;-17643.67;-18567.02;-18992.39;-55203.08;7903.05;10643.86;8882.02;27428.93;19381.74;21418.8;21012.48;61813.02;1280;0;1189;2469;167560;241176;191060;599796;503283;546674;542012;1591969;156.6;164.15;164.8;161.85;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-55342.29;0;2000-00-00 00:00:00;25647.12;44847.04;28/03/2022 18:55;61146.93;91039.47;28/03/2022 18:55
29/03/2022;00:30:00;126.69;126.96;124.57;126.07;0;2.303;2.393;2.431;2.376;152.34;162.49;167.11;160.65;2.54;4.022;4.827;4.119;4.323;59.96;59.97;59.97;59.97;-0.921;-0.876;-0.899;-0.898;-17788.01;-18068.98;-18699.35;-54556.34;7382.18;9894;9045.33;26321.52;19298.65;20630.42;20815.3;60744.37;1280;0;1189;2469;167685;241344;191212;600241;503605;547020;542360;1592985;156.72;164.6;165.51;162.28;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-55362.64;0;2000-00-00 00:00:00;25993.88;44847.04;28/03/2022 18:55;61308.18;91039.47;28/03/2022 18:55
29/03/2022;00:31:00;126.72;126.91;124.62;126.08;0;2.339;2.462;2.497;2.433;153;164.32;167.37;161.56;2.62;4.099;4.596;4.12;4.271;59.97;59.96;59.97;59.97;-0.925;-0.88;-0.906;-0.903;-17943.73;-18341.16;-18861.59;-55146.48;7307.43;9766.22;8791.42;25865.07;19390.64;20846.7;20852.7;61090.04;1280;0;1189;2469;167811;241517;191366;600694;503934;547375;542719;1594028;157.02;165.37;166.95;163.12;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-55587.43;0;2000-00-00 00:00:00;26259.45;44847.04;28/03/2022 18:55;61629.91;91039.47;28/03/2022 18:55
29/03/2022;00:32:00;126.84;127.43;124.87;126.38;0;2.22;2.34;2.322;2.294;154.14;170.45;179.35;167.98;2.56;3.943;4.736;3.993;4.224;60;59.99;60;59.99;-0.926;-0.866;-0.9;-0.889;-18081.64;-18462.88;-19952.32;-56496.83;7190.25;10836.03;9364.09;27390.37;19544.44;21660.31;22328.26;63533.02;1280;0;1189;2469;167935;241688;191520;601143;504263;547729;543078;1595070;157.2;165.87;168.34;163.8;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-55830.11;0;2000-00-00 00:00:00;26417.51;44847.04;28/03/2022 18:55;61924.65;91039.47;28/03/2022 18:55
29/03/2022;00:33:00;126.27;126.66;124.62;125.85;0;2.164;2.37;2.388;2.307;152.78;175.25;180.96;169.66;2.48;3.878;4.299;3.674;3.95;60.02;60.01;60.01;60.01;-0.921;-0.864;-0.903;-0.885;-17733.92;-18655.4;-20141.93;-56531.24;7494.54;11255.65;9224.43;27974.61;19288.6;22117.01;22473.17;63878.78;1280;0;1189;2469;168060;241858;191671;601589;504589;548081;543433;1596103;157.14;165.97;168.76;163.96;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-55886.16;0;2000-00-00 00:00:00;26466.09;44847.04;28/03/2022 18:55;61999.09;91039.47;28/03/2022 18:55
29/03/2022;00:34:00;126.21;126.76;124.71;125.89;0;2.185;2.41;2.348;2.314;152.75;174.17;179.71;168.88;2.84;4.018;4.261;3.828;4.036;60.03;60.03;60.04;60.03;-0.922;-0.866;-0.912;-0.886;-17736.83;-18599.02;-20009.02;-56344.87;7405.92;11140.35;9083.31;27629.58;19274.25;22000.27;22326.66;63601.18;1280;0;1189;2469;168185;242026;191819;602030;504914;548432;543784;1597130;157.02;166.45;169.6;164.36;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-56006.45;0;2000-00-00 00:00:00;26551.15;44847.04;28/03/2022 18:55;62148.28;91039.47;28/03/2022 18:55
29/03/2022;00:35:00;126.22;126.36;124.24;125.61;0;2.263;2.344;2.338;2.315;152.16;164.83;168.54;161.84;2.71;4.022;4.359;3.817;4.066;60.03;60.04;60.04;60.04;-0.92;-0.875;-0.893;-0.901;-17778.21;-18204.34;-18934.67;-54917.22;7219.18;10040.47;8845.11;26104.75;19205.96;20827.98;20937.91;60971.84;1280;0;1189;2469;168308;242188;191974;602470;505232;548777;544140;1598149;157.09;167.21;170.93;165.08;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-56194.52;0;2000-00-00 00:00:00;26731.99;44847.04;28/03/2022 18:55;62398.21;91039.47;28/03/2022 18:55
