ProductSN:3421198001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date&Time;;Voltage(V);;;;;UTHD(%);;;;Current(A);;;;;ITHD(%);;;;Frequency(Hz);;;;Power Factor;;;;Active Power(W);;;;Reactive Power(Var);;;;Apparent Power(Va);;;;Active Energy(Wh);;;;Reactive Energy(Varh);;;;Apparent Energy(Vah);;;;Current Demand(A);;;;Current Peak Demand(A)&Date;;;;;;;;Total Active Power Deamnd(W);Total Active Power Peak Deamnd(W)&Date;;Total Reactive Power Deamnd(Var);Total Reactive Power Peak Deamnd(Var)&Date;;Total Apparent Power Deamnd(Va);Total Apparent Power Peak Deamnd(Va)&Date;
02/04/2022;00:09:00;123.74;125.34;121.84;123.64;0;1.787;1.993;1.814;1.865;211.52;225.29;231.24;222.69;2.6;3.426;3.435;2.858;3.239;59.95;59.96;59.95;59.96;-0.936;-0.892;-0.915;-0.913;-24486.8;-25188.46;-25713.08;-75388.34;9140.47;12607.81;11407.9;33156.19;26174.51;28226.5;28172.18;82573.19;1281;0;1308;2589;782904;1042993;971851;2797748;2134258;2230981;2275366;6640605;194.76;220.64;219.2;211.53;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-71771.2;0;2000-00-00 00:00:00;32151.09;44847.04;28/03/2022 18:55;78821.67;91039.47;28/03/2022 18:55
02/04/2022;00:10:00;123.77;125.03;121.81;123.54;0;1.663;1.852;1.812;1.776;207.32;229.63;235.28;224.08;2.68;3.072;3.558;2.807;3.145;59.98;59.98;59.99;59.99;-0.932;-0.881;-0.918;-0.911;-23964.51;-25290.51;-26385.4;-75640.42;9072.01;13489.47;11133.86;33695.34;25658.43;28709.68;28662.15;83030.27;1281;0;1308;2589;783061;1043215;972042;2798318;2134693;2231459;2275841;6641993;195.78;220.86;220.18;212.27;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-71981.92;0;2000-00-00 00:00:00;32229.38;44847.04;28/03/2022 18:55;79049.5;91039.47;28/03/2022 18:55
02/04/2022;00:11:00;123.91;125.24;122.17;123.77;0;1.717;1.935;1.883;1.845;202.65;224.09;227.58;218.11;2.65;3.363;3.402;2.568;3.111;59.97;59.97;59.98;59.97;-0.924;-0.876;-0.914;-0.905;-23279.48;-24635.01;-25412.13;-73326.61;9439.07;13370.12;11250.53;34059.71;25113.92;28064.17;27804.08;80982.16;1281;0;1308;2589;783213;1043438;972231;2798882;2135117;2231930;2276314;6643361;196.64;221.34;221.1;213.03;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-72176.43;0;2000-00-00 00:00:00;32366.89;44847.04;28/03/2022 18:55;79283.44;91039.47;28/03/2022 18:55
02/04/2022;00:12:00;123.34;124.99;121.84;123.39;0;1.8;2.087;1.93;1.939;205.33;227.19;227.42;219.98;2.54;3.492;3.349;2.916;3.252;59.96;59.96;59.96;59.96;-0.927;-0.887;-0.917;-0.911;-23520.88;-25207.26;-25440.71;-74168.86;9399.94;12967;10894.4;33261.34;25328.43;28389.67;27709.16;81427.26;1281;0;1308;2589;783370;1043655;972413;2799438;2135537;2232399;2276774;6644710;198.49;222.55;222.64;214.56;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-72520.02;0;2000-00-00 00:00:00;32823.12;44847.04;28/03/2022 18:55;79779.42;91039.47;28/03/2022 18:55
02/04/2022;00:13:00;123.01;124.61;121.53;123.05;0;1.708;1.904;1.844;1.818;206.81;223.96;226.77;219.18;3;3.213;3.363;2.75;3.108;60;60;60;60;-0.928;-0.886;-0.915;-0.907;-23561.41;-24728.62;-25119;-73409.03;9643.96;12873.76;11422.97;33940.69;25445.66;27910.11;27571.18;80926.94;1281;0;1308;2589;783526;1043873;972600;2799999;2135959;2232867;2277238;6646064;201.03;224.17;224.84;216.68;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-73055.56;0;2000-00-00 00:00:00;33272.16;44847.04;28/03/2022 18:55;80448.15;91039.47;28/03/2022 18:55
02/04/2022;00:14:00;122.79;124.41;121.08;122.76;0;1.605;1.761;1.728;1.698;205.66;225.52;230.53;220.57;2.81;3.08;3.425;2.617;3.041;59.99;60;60;60;-0.931;-0.885;-0.915;-0.91;-23507.19;-24809.42;-25570.34;-73886.95;9164.94;13058.04;11104.05;33327.04;25252.55;28060.42;27909.49;81222.45;1281;0;1308;2589;783681;1044087;972786;2800554;2136380;2233333;2277699;6647412;202.34;224.87;226.19;217.8;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-73288.84;0;2000-00-00 00:00:00;33486.61;44847.04;28/03/2022 18:55;80749.84;91039.47;28/03/2022 18:55
02/04/2022;00:15:00;122.86;124.7;121.47;123.01;0;1.693;1.892;1.94;1.842;202.57;223.97;231.73;219.42;2.76;3.238;3.183;2.464;2.962;60.01;59.99;60;60;-0.926;-0.879;-0.908;-0.903;-23035.11;-24487.45;-25573.44;-73096;9424.04;13387.03;11720.83;34531.9;24891.14;27931.34;28148.07;80970.55;1281;0;1308;2589;783854;1044318;972994;2801166;2136850;2233843;2278207;6648900;204.62;226.56;228.47;219.88;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-73888.81;0;2000-00-00 00:00:00;33778.31;44847.04;28/03/2022 18:55;81422.31;91039.47;28/03/2022 18:55
02/04/2022;00:16:00;123.22;124.88;121.59;123.23;0;1.671;1.92;1.805;1.799;201.1;220.09;221.78;214.32;2.74;3.171;3.276;2.649;3.032;59.99;60;60;60;-0.93;-0.891;-0.916;-0.912;-23020.54;-24474.98;-24736.37;-72231.89;9103.5;12422.63;10655.09;32181.22;24780.24;27482.07;26962.7;79225;1281;0;1308;2589;784007;1044529;973176;2801712;2137264;2234303;2278662;6650229;206.88;227.82;230.6;221.77;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-74434.15;0;2000-00-00 00:00:00;34001.85;44847.04;28/03/2022 18:55;82012.02;91039.47;28/03/2022 18:55
02/04/2022;00:17:00;123.08;124.8;121.87;123.25;0;1.66;1.939;1.92;1.84;205.91;227.39;233.57;222.29;3.08;3.352;3.396;2.876;3.208;60.03;60.03;60.03;60.03;-0.925;-0.888;-0.917;-0.909;-23415.29;-25193.45;-26121.44;-74730.19;9527.9;13019.46;11266.63;33814;25340.98;28377.95;28467.51;82186.44;1281;0;1308;2589;784164;1044746;973362;2802272;2137684;2234771;2279128;6651583;208.06;228;231.6;222.55;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-74645.31;0;2000-00-00 00:00:00;34109.39;44847.04;28/03/2022 18:55;82241.7;91039.47;28/03/2022 18:55
02/04/2022;00:18:00;123.52;125.1;121.84;123.49;0;1.76;1.981;1.814;1.852;205.83;224.79;232.05;220.89;2.63;3.328;3.599;3.019;3.315;60.01;60.02;60.02;60.02;-0.93;-0.879;-0.91;-0.906;-23600.73;-24739.2;-25800.11;-74140.03;9304.09;13402.31;11555.18;34261.58;25422.02;28129.53;28277.32;81828.87;1281;0;1308;2589;784323;1044966;973553;2802842;2138111;2235245;2279601;6652957;206.92;226.66;230.83;221.47;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-74339.09;0;2000-00-00 00:00:00;33874.58;44847.04;28/03/2022 18:55;81863.72;91039.47;28/03/2022 18:55
02/04/2022;00:19:00;123.24;125.02;121.79;123.35;0;1.751;2.091;1.825;1.889;205.78;224.31;226.5;218.86;2.64;3.555;3.514;2.864;3.311;59.98;59.98;59.98;59.98;-0.926;-0.886;-0.908;-0.91;-23548.76;-24950.75;-25211.1;-73710.6;9511.84;12781.16;11186.71;33479.7;25366.21;28049.03;27589.19;81004.42;1281;0;1308;2589;784481;1045187;973746;2803414;2138536;2235715;2280070;6654321;207.34;226.9;231.15;221.79;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-74481.09;0;2000-00-00 00:00:00;33877.39;44847.04;28/03/2022 18:55;81992.63;91039.47;28/03/2022 18:55
02/04/2022;00:20:00;122.85;124.69;121.85;123.13;0;1.58;2.119;1.892;1.864;199.22;221.89;224.73;215.28;2.64;3.447;2.973;2.56;2.993;60;59.99;59.99;59.99;-0.92;-0.87;-0.908;-0.897;-22418.84;-24084.53;-24813.06;-71316.42;9559.13;13496.58;11396.9;34452.62;24465.77;27660.59;27373.62;79499.97;1281;0;1308;2589;784638;1045402;973931;2803971;2138948;2236177;2280524;6655649;207.67;227.13;231.39;222.06;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-74561.67;0;2000-00-00 00:00:00;33916.3;44847.04;28/03/2022 18:55;82079.94;91039.47;28/03/2022 18:55
02/04/2022;00:21:00;122.95;124.98;121.67;123.2;0;1.664;2.077;1.807;1.849;200.08;219.3;217.27;212.22;2.53;3.288;2.925;2.711;2.975;59.96;59.97;59.96;59.96;-0.926;-0.894;-0.912;-0.912;-22784.32;-24549.58;-24174.07;-71507.97;9214.84;12174.78;10611.64;32001.25;24601.02;27411.07;26431.3;78443.38;1281;0;1308;2589;784795;1045613;974116;2804524;2139363;2236637;2280974;6656974;207.54;227.11;231.05;221.9;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-74435.67;0;2000-00-00 00:00:00;33949.3;44847.04;28/03/2022 18:55;81976.95;91039.47;28/03/2022 18:55
02/04/2022;00:22:00;122.38;124;121.01;122.46;0;1.582;1.971;1.794;1.782;228.5;246.53;247.25;240.76;2.89;3.26;3.227;2.635;3.041;59.97;59.98;59.97;59.97;-0.927;-0.894;-0.911;-0.91;-25910.5;-27259.23;-27274.12;-80443.86;10417.21;13606.12;12208.03;36231.36;27963.76;30555.98;29918.05;88437.79;1281;0;1308;2589;784953;1045828;974299;2805080;2139785;2237109;2281433;6658327;206.87;226.57;229.86;221.1;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-74149.97;0;2000-00-00 00:00:00;33831.45;44847.04;28/03/2022 18:55;81666.91;91039.47;28/03/2022 18:55
02/04/2022;00:23:00;124.47;125.55;122.85;124.29;0;1.691;1.982;1.845;1.84;195.96;223.15;220.64;213.25;2.68;3.251;3.362;2.683;3.099;59.98;59.97;59.98;59.97;-0.926;-0.888;-0.926;-0.914;-22618.11;-24910.56;-25158.89;-72687.56;8997.68;12816.94;10070.66;31885.28;24389.61;28021.89;27111.08;79522.58;1281;0;1308;2589;785125;1046059;974492;2805676;2140239;2237618;2281928;6659785;208.25;227.99;230.96;222.4;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-74572.81;0;2000-00-00 00:00:00;33991.07;44847.04;28/03/2022 18:55;82116.82;91039.47;28/03/2022 18:55
02/04/2022;00:24:00;124.53;125.99;123.04;124.52;0;1.737;1.869;1.76;1.789;197.54;219.7;220.14;212.46;3.31;3.218;3.249;2.432;2.966;60;59.99;60;59.99;-0.931;-0.883;-0.92;-0.911;-22854.12;-24544.88;-24904.44;-72303.45;9042.37;12707.99;10669.68;32420.04;24600.5;27677.81;27088.46;79366.77;1281;0;1308;2589;785278;1046280;974671;2806229;2140653;2238092;2282392;6661137;208.15;228.45;231.22;222.61;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-74684.69;0;2000-00-00 00:00:00;34011.8;44847.04;28/03/2022 18:55;82231.18;91039.47;28/03/2022 18:55
02/04/2022;00:25:00;124.6;125.7;122.95;124.42;0;1.667;1.89;1.845;1.8;196.83;223.19;221;213.67;2.86;3.101;3.241;2.684;3.009;59.98;59.99;60;59.99;-0.932;-0.895;-0.929;-0.917;-22798.13;-25049.81;-25250.62;-73098.56;8844.08;12577.66;9870.3;31292.03;24518.95;28055.11;27168.59;79742.65;1281;0;1308;2589;785430;1046490;974844;2806764;2141066;2238558;2282845;6662469;207.64;228.38;230.74;222.25;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-74672.92;0;2000-00-00 00:00:00;33912.13;44847.04;28/03/2022 18:55;82178.72;91039.47;28/03/2022 18:55
02/04/2022;00:26:00;124.38;125.94;122.78;124.37;0;1.756;2.019;1.817;1.864;193.45;215.59;215.8;208.28;2.73;3.327;3.234;2.894;3.151;59.99;59.98;59.99;59.99;-0.93;-0.893;-0.921;-0.914;-22393.63;-24218.88;-24450.76;-71063.28;8701.4;12207.49;10124.52;31033.41;24059.08;27153.9;26494.83;77707.81;1281;0;1308;2589;785579;1046700;975013;2807292;2141468;2239018;2283293;6663779;205.14;226.74;228.48;220.12;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-74100.79;0;2000-00-00 00:00:00;33583.99;44847.04;28/03/2022 18:55;81517.25;91039.47;28/03/2022 18:55
02/04/2022;00:27:00;124.56;125.47;123.08;124.37;0;1.606;2.032;1.961;1.866;190.4;220.23;215.61;208.75;2.64;3.173;3.011;2.552;2.912;59.94;59.94;59.95;59.95;-0.924;-0.89;-0.929;-0.915;-21944.44;-24612.75;-24697.36;-71254.55;8976.35;12518.94;9574.35;31069.64;23719.39;27632.28;26532.63;77884.3;1281;0;1308;2589;785731;1046910;975181;2807822;2141873;2239481;2283740;6665094;203.92;225.82;227.21;218.98;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-73803.99;0;2000-00-00 00:00:00;33388.11;44847.04;28/03/2022 18:55;81163.67;91039.47;28/03/2022 18:55
02/04/2022;00:28:00;124.01;125.4;122.9;124.1;0;1.755;2.227;2.114;2.032;195.16;223.65;220.91;213.24;2.77;3.602;3.105;2.564;3.09;59.97;59.97;59.98;59.97;-0.919;-0.888;-0.922;-0.909;-22257.29;-24892.08;-25023.95;-72173.33;9523.62;12830.81;10523.48;32877.91;24204.79;28044.42;27155.8;79405.02;1281;0;1308;2589;785886;1047123;975351;2808360;2142277;2239946;2284189;6666412;202.94;225.69;226.49;218.37;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-73686.71;0;2000-00-00 00:00:00;33293.36;44847.04;28/03/2022 18:55;81019.3;91039.47;28/03/2022 18:55
02/04/2022;00:29:00;123.37;124.3;122;123.22;0;1.711;2.016;2.002;1.91;229.03;255.7;256.26;247;2.65;3.373;3.471;2.648;3.164;59.92;59.93;59.92;59.93;-0.924;-0.885;-0.925;-0.91;-26064.7;-28183.87;-28827.59;-83076.16;10615.21;14605.47;11965.84;37186.52;28248.89;31787.38;31260.66;91296.94;1281;0;1308;2589;786053;1047355;975537;2808945;2142712;2240446;2284679;6667837;202.5;225.98;226.07;218.18;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-73678.63;0;2000-00-00 00:00:00;33257.11;44847.04;28/03/2022 18:55;81003.27;91039.47;28/03/2022 18:55
02/04/2022;00:30:00;124.96;125.87;123.56;124.8;0;1.676;2.174;2.164;2.005;200.53;231.02;226.67;219.41;2.75;3.499;3.324;2.81;3.211;59.95;59.94;59.97;59.95;-0.925;-0.89;-0.93;-0.915;-23174.88;-25923.32;-26099.85;-75198.05;9526.18;13231.15;10123.91;32881.24;25061.05;29092.97;28012.39;82166.42;1281;0;1308;2589;786214;1047582;975715;2809511;2143140;2240937;2285157;6669234;202.9;227.34;226.71;218.98;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-74014.99;0;2000-00-00 00:00:00;33278.29;44847.04;28/03/2022 18:55;81321.62;91039.47;28/03/2022 18:55
02/04/2022;00:31:00;125.05;126.07;123.78;124.97;0;1.806;2.311;2.181;2.099;194.27;227.56;222.9;214.91;2.73;3.809;3.292;2.761;3.287;59.95;59.96;59.96;59.96;-0.925;-0.887;-0.934;-0.915;-22485.3;-25481.04;-25801.46;-73767.8;9136.59;13108.98;9721.02;31966.59;24294.18;28687;27595.45;80576.63;1281;0;1308;2589;786371;1047798;975882;2810051;2143551;2241415;2285615;6670581;202.56;227.57;226.47;218.87;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-74044.24;0;2000-00-00 00:00:00;33229.33;44847.04;28/03/2022 18:55;81329.1;91039.47;28/03/2022 18:55
02/04/2022;00:32:00;125.16;125.75;123.59;124.84;0;1.78;2.164;2.163;2.036;194.03;225.93;222.17;214.04;2.67;3.62;3.414;2.657;3.23;59.98;59.98;59.98;59.98;-0.926;-0.888;-0.936;-0.918;-22546.44;-25320.12;-25721.21;-73587.77;8978.31;12929.93;9442.59;31350.83;24285.02;28421.78;27453.78;80160.58;1281;0;1308;2589;786523;1048013;976046;2810582;2143960;2241888;2286074;6671922;202.2;228.11;226.49;218.93;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-74232.05;0;2000-00-00 00:00:00;33102.08;44847.04;28/03/2022 18:55;81451.77;91039.47;28/03/2022 18:55
02/04/2022;00:33:00;125.24;126.1;123.62;124.99;0;1.78;2.104;2.053;1.979;199.83;228.05;225.91;217.93;2.76;3.377;3.288;2.662;3.109;60.03;60.03;60.03;60.03;-0.923;-0.883;-0.925;-0.911;-23142.61;-25396.77;-25900.19;-74439.57;9458.15;13341.63;10374.64;33174.42;25027.04;28750.97;27924.3;81702.31;1281;0;1308;2589;786674;1048228;976212;2811114;2144367;2242358;2286531;6673256;201.48;228.36;226.52;218.78;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-74348.21;0;2000-00-00 00:00:00;32962.23;44847.04;28/03/2022 18:55;81506.84;91039.47;28/03/2022 18:55
02/04/2022;00:34:00;125.05;125.81;123.66;124.84;0;1.719;2.223;1.998;1.98;196.72;223.6;222.65;214.32;2.75;3.496;3.363;2.816;3.225;59.96;59.96;59.97;59.96;-0.923;-0.88;-0.929;-0.909;-22747.17;-24760.23;-25474.16;-72981.55;9373.32;13189.49;10482.86;33045.67;24604.33;28122.82;27539.97;80267.13;1281;0;1308;2589;786828;1048445;976375;2811648;2144773;2242829;2286985;6674587;199.06;226.7;224.54;216.77;242.96;28/03/2022 18:55;239.85;01/04/2022 22:18;263.71;01/04/2022 22:19;246.73;28/03/2022 18:55;-73823.39;0;2000-00-00 00:00:00;32655.83;44847.04;28/03/2022 18:55;80901.4;91039.47;28/03/2022 18:55
