ProductSN:3421198001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date&Time;;Voltage(V);;;;;UTHD(%);;;;Current(A);;;;;ITHD(%);;;;Frequency(Hz);;;;Power Factor;;;;Active Power(W);;;;Reactive Power(Var);;;;Apparent Power(Va);;;;Active Energy(Wh);;;;Reactive Energy(Varh);;;;Apparent Energy(Vah);;;;Current Demand(A);;;;Current Peak Demand(A)&Date;;;;;;;;Total Active Power Deamnd(W);Total Active Power Peak Deamnd(W)&Date;;Total Reactive Power Deamnd(Var);Total Reactive Power Peak Deamnd(Var)&Date;;Total Apparent Power Deamnd(Va);Total Apparent Power Peak Deamnd(Va)&Date;
31/03/2022;00:09:00;126.53;127.88;125.07;126.5;0;2.043;2.447;2.18;2.223;117.24;125.79;119.21;120.75;2.58;3.518;3.434;3.421;3.458;60.03;60.02;60.02;60.02;-0.843;-0.842;-0.835;-0.841;-12557.61;-13554.01;-12426.01;-38537.62;7910.36;8639.12;8210.11;24759.58;14836.58;16089.13;14909.43;45835.15;1281;0;1308;2589;486212;628385;581377;1695974;1303744;1357982;1370766;4032492;120.57;127.74;125.06;124.46;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40925.16;0;2000-00-00 00:00:00;23651.29;44847.04;28/03/2022 18:55;47375.07;91039.47;28/03/2022 18:55
31/03/2022;00:10:00;126.25;127.94;125.09;126.42;0;2.017;2.426;2.135;2.193;119.46;126.89;119.38;121.91;2.61;3.49;3.299;3.403;3.397;60.01;60;60.01;60.01;-0.851;-0.855;-0.839;-0.848;-12851.69;-13882.06;-12480.12;-39213.86;7906.38;8376.13;8131.2;24413.71;15083.98;16232.12;14929.92;46246.02;1281;0;1308;2589;486342;628527;581513;1696382;1303994;1358253;1371017;4033264;121.36;128.51;124.96;124.94;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40871.93;0;2000-00-00 00:00:00;24055.86;44847.04;28/03/2022 18:55;47527.36;91039.47;28/03/2022 18:55
31/03/2022;00:11:00;126.2;127.69;125.03;126.31;0;2.019;2.569;2.21;2.266;129.13;137.29;130.08;132.17;2.56;3.687;3.377;3.499;3.521;59.97;59.97;59.97;59.97;-0.855;-0.855;-0.842;-0.851;-13910.34;-15021.18;-13698.56;-42630.08;8436.55;9056.99;8673.92;26167.46;16295.49;17536.37;16258.93;50090.79;1281;0;1308;2589;486475;628671;581653;1696799;1304248;1358528;1371275;4034051;121.47;128.67;124.93;125.02;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40696.75;0;2000-00-00 00:00:00;24339.1;44847.04;28/03/2022 18:55;47515.43;91039.47;28/03/2022 18:55
31/03/2022;00:12:00;126.79;128.33;125.37;126.83;0;2.172;2.53;2.138;2.28;119;126.04;125.96;123.67;2.57;3.705;3.497;3.348;3.517;59.95;59.94;59.94;59.94;-0.862;-0.855;-0.843;-0.853;-13004.35;-13785.67;-13317.46;-40107.48;7649.74;8391.63;8394.24;24435.62;15091.1;16170.11;15784.42;47045.63;1281;0;1308;2589;486607;628812;581792;1697211;1304506;1358802;1371532;4034840;121.29;128.54;124.51;124.78;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40512.45;0;2000-00-00 00:00:00;24420.81;44847.04;28/03/2022 18:55;47396.97;91039.47;28/03/2022 18:55
31/03/2022;00:13:00;127.29;128.3;125.52;127.04;0;2.101;2.463;2.22;2.261;116.13;125.13;120.16;120.47;2.67;3.921;4.059;3.78;3.92;59.96;59.96;59.96;59.96;-0.859;-0.848;-0.848;-0.851;-12680.3;-13603.92;-12810.34;-39094.56;7502.32;8519.42;7936.58;23958.32;14780.06;16056.99;15082.45;45919.5;1281;0;1308;2589;486733;628954;581926;1697613;1304756;1359073;1371787;4035616;121.01;128.4;124.22;124.54;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40406.48;0;2000-00-00 00:00:00;24421.03;44847.04;28/03/2022 18:55;47305.23;91039.47;28/03/2022 18:55
31/03/2022;00:14:00;127.58;128.57;126.01;127.38;0;2.08;2.584;2.262;2.309;111.53;120.66;117.5;116.56;2.75;4.093;4.124;3.689;3.968;60.01;60.02;60;60.01;-0.874;-0.851;-0.857;-0.86;-12402.33;-13189.08;-12721.41;-38312.82;6880.98;8128.35;7541.09;22550.42;14225.45;15514.59;14805.92;44545.96;1281;0;1308;2589;486854;629094;582056;1698004;1304999;1359337;1372037;4036373;120.82;128.42;124.1;124.44;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40317.22;0;2000-00-00 00:00:00;24472.09;44847.04;28/03/2022 18:55;47254.5;91039.47;28/03/2022 18:55
31/03/2022;00:15:00;127.29;128.26;125.32;126.96;0;2.106;2.412;2.124;2.214;112.37;120.49;119.46;117.44;2.59;4.028;4.348;3.834;4.07;59.99;59.99;60;60;-0.88;-0.847;-0.856;-0.86;-12571.21;-13093.98;-12810.14;-38475.34;6711.37;8185.4;7685.35;22582.12;14299.58;15456.09;14968.06;44723.73;1281;0;1308;2589;486968;629229;582183;1698380;1305237;1359595;1372284;4037116;120.1;127.98;123.49;123.86;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40141.14;0;2000-00-00 00:00:00;24329.83;44847.04;28/03/2022 18:55;47029.76;91039.47;28/03/2022 18:55
31/03/2022;00:16:00;127.37;128.42;125.66;127.15;0;2.027;2.416;2.02;2.155;116.69;126.98;122.91;122.19;2.63;3.714;3.476;3.472;3.554;60;60.01;60.01;60.01;-0.878;-0.856;-0.858;-0.864;-13016.88;-13946.73;-13316.38;-40279.99;7086.04;8448.05;7828.67;23362.75;14861.44;16310.4;15447.65;46619.49;1281;0;1308;2589;487083;629366;582313;1698762;1305480;1359859;1372536;4037875;119.66;127.72;123.23;123.54;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40035.95;0;2000-00-00 00:00:00;24273.4;44847.04;28/03/2022 18:55;46910.03;91039.47;28/03/2022 18:55
31/03/2022;00:17:00;127.32;128.37;125.28;126.99;0;2.093;2.521;2.069;2.228;115.07;124.69;122.1;120.62;2.6;3.626;3.074;3.493;3.397;60;60.01;60.01;60.01;-0.881;-0.852;-0.856;-0.866;-12958.88;-13692.1;-13160.46;-39811.44;6842.66;8257.67;7768.07;22868.39;14652.76;16007.19;15296.42;45956.38;1281;0;1308;2589;487203;629507;582444;1699154;1305727;1360131;1372792;4038650;119.66;127.91;123.24;123.6;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40069.86;0;2000-00-00 00:00:00;24285.11;44847.04;28/03/2022 18:55;46944.81;91039.47;28/03/2022 18:55
31/03/2022;00:18:00;127.98;129;126.65;127.87;0;2.121;2.607;2.357;2.361;111.37;124.83;128.71;121.64;2.73;3.836;3.605;3.598;3.68;60.05;60.06;60.05;60.05;-0.869;-0.849;-0.854;-0.856;-12414.27;-13660.27;-13851.4;-39925.93;6992.41;8474.71;8541.55;24008.67;14255.59;16100.56;16299;46655.15;1281;0;1308;2589;487317;629645;582572;1699534;1305969;1360398;1373049;4039416;119.24;127.87;123.28;123.47;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40074.12;0;2000-00-00 00:00:00;24211.35;44847.04;28/03/2022 18:55;46910.64;91039.47;28/03/2022 18:55
31/03/2022;00:19:00;127.54;128.64;126.17;127.45;0;2.204;2.626;2.108;2.312;113.71;124.24;123.71;120.55;2.45;4.131;3.555;3.224;3.637;60.02;60.03;60.03;60.03;-0.864;-0.843;-0.854;-0.856;-12570.01;-13509.5;-13384.95;-39464.46;7205.43;8476.01;8043.61;23725.05;14504.08;15980.68;15611.73;46096.49;1281;0;1308;2589;487434;629785;582701;1699920;1306210;1360665;1373306;4040181;116.76;125.84;121.46;121.35;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-39467.68;0;2000-00-00 00:00:00;23866.24;44847.04;28/03/2022 18:55;46197.7;91039.47;28/03/2022 18:55
31/03/2022;00:20:00;127.75;128.94;126.05;127.58;0;2.124;2.65;1.982;2.252;115.21;124.89;122.84;120.98;2.67;4.039;3.558;3.926;3.841;60.02;60.01;60.02;60.02;-0.868;-0.847;-0.846;-0.853;-12755.21;-13589.48;-13147.93;-39492.63;7271.27;8636.12;8155.67;24063.07;14717.23;16106.89;15484.65;46308.78;1281;0;1308;2589;487555;629930;582838;1700323;1306456;1360935;1373567;4040958;116.39;125.55;121.52;121.15;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-39495.79;0;2000-00-00 00:00:00;23775.43;44847.04;28/03/2022 18:55;46174.86;91039.47;28/03/2022 18:55
31/03/2022;00:21:00;127.23;128.22;125.77;127.07;0;1.948;2.627;1.992;2.189;116.66;127.28;126.65;123.53;2.49;3.914;3.545;4.276;3.912;59.99;59.98;59.98;59.98;-0.87;-0.836;-0.849;-0.851;-12909.44;-13662.52;-13523.34;-40095.3;7304.42;8886.57;8380.51;24571.49;14844.37;16318.67;15929.6;47092.64;1281;0;1308;2589;487676;630077;582976;1700729;1306703;1361206;1373832;4041741;116.27;125.51;121.77;121.18;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-39555.4;0;2000-00-00 00:00:00;23729.03;44847.04;28/03/2022 18:55;46201.21;91039.47;28/03/2022 18:55
31/03/2022;00:22:00;126.59;127.79;125.15;126.51;0;1.902;2.561;1.987;2.15;146.46;152.8;153.57;150.95;2.53;3.971;3.476;3.473;3.64;60.04;60;60.02;60.02;-0.896;-0.87;-0.868;-0.878;-16593.18;-17061.87;-16664.47;-50319.52;8219.43;9508.79;9486.07;27214.29;18543.14;19536.4;19219.94;57299.48;1281;0;1308;2589;487804;630225;583122;1701151;1306982;1361505;1374121;4042608;116.3;125.71;122.5;121.5;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-39729.25;0;2000-00-00 00:00:00;23713.31;44847.04;28/03/2022 18:55;46353.4;91039.47;28/03/2022 18:55
31/03/2022;00:23:00;127.21;128.45;125.71;127.12;0;2.037;2.567;1.999;2.201;117.01;126.83;124.2;122.68;2.53;4.008;3.551;3.714;3.758;59.98;59.98;59.98;59.98;-0.874;-0.853;-0.858;-0.861;-13010.55;-13891.06;-13368.29;-40269.91;7173.1;8430.68;7979.72;23583.5;14884.12;16287.67;15607.7;46779.49;1281;0;1308;2589;487929;630372;583261;1701562;1307248;1361793;1374399;4043440;117.52;126.94;124.22;122.89;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40316.17;0;2000-00-00 00:00:00;23769.44;44847.04;28/03/2022 18:55;46893.87;91039.47;28/03/2022 18:55
31/03/2022;00:24:00;127.21;128.01;125.46;126.89;0;2.047;2.497;2.012;2.185;115.24;126.54;124.62;122.13;2.58;3.975;3.813;3.654;3.814;60.02;60;60;60.01;-0.873;-0.852;-0.863;-0.861;-12798.3;-13747.45;-13508.79;-40054.54;7053.5;8576.33;7849.9;23479.73;14657.7;16205.06;15635.31;46498.07;1281;0;1308;2589;488048;630513;583394;1701955;1307495;1362064;1374659;4044218;117.22;126.95;124.4;122.86;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40356.68;0;2000-00-00 00:00:00;23696.91;44847.04;28/03/2022 18:55;46890.45;91039.47;28/03/2022 18:55
31/03/2022;00:25:00;126.95;128.27;125.92;127.05;0;2.006;2.505;2.048;2.186;128.71;135.17;137.07;133.65;2.46;3.663;3.402;3.983;3.682;60.02;60.02;60.02;60.02;-0.881;-0.848;-0.849;-0.86;-14374.9;-14783.28;-14625.05;-43783.23;7710.98;9012.38;9059.12;25782.49;16339.79;17336.2;17252.65;50928.64;1281;0;1308;2589;488168;630656;583528;1702352;1307743;1362336;1374922;4045001;117.18;126.99;124.53;122.9;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40400.52;0;2000-00-00 00:00:00;23666.14;44847.04;28/03/2022 18:55;46912.21;91039.47;28/03/2022 18:55
31/03/2022;00:26:00;126.53;127.28;125.05;126.28;0;1.951;2.414;2.025;2.13;114.67;127.1;122.25;121.34;2.58;3.686;3.176;3.435;3.432;60.01;60;60;60;-0.872;-0.849;-0.862;-0.86;-12608.9;-13753.91;-13164.3;-39527.11;7148.39;8456.85;7700.13;23305.37;14509.32;16172.65;15284.32;45966.29;1281;0;1308;2589;488288;630799;583663;1702750;1307989;1362607;1375185;4045781;117.57;127.49;125.39;123.48;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40586;0;2000-00-00 00:00:00;23764.41;44847.04;28/03/2022 18:55;47122.55;91039.47;28/03/2022 18:55
31/03/2022;00:27:00;127.41;128.24;125.88;127.17;0;2.09;2.65;2.16;2.3;114.64;125.15;121.69;120.49;2.6;3.971;3.561;3.463;3.665;59.98;59.99;60;59.99;-0.872;-0.854;-0.865;-0.862;-12762.78;-13669.41;-13207.74;-39639.92;7087.47;8314.76;7674.48;23076.72;14609.72;16043.56;15312.15;45965.43;1281;0;1308;2589;488406;630939;583792;1703137;1308233;1362877;1375441;4046551;117.87;128.08;125.85;123.93;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40716.95;0;2000-00-00 00:00:00;23836.7;44847.04;28/03/2022 18:55;47271.08;91039.47;28/03/2022 18:55
31/03/2022;00:28:00;127.36;128.53;125.76;127.22;0;2.06;2.502;1.946;2.169;114.77;123.16;120.87;119.6;2.6;3.76;3.341;3.467;3.523;59.97;59.97;59.96;59.97;-0.881;-0.858;-0.863;-0.867;-12887.01;-13592.58;-13091.21;-39570.81;6866.41;8041.49;7659.46;22567.35;14617.52;15824.98;15197.75;45640.25;1281;0;1308;2589;488523;631077;583923;1703523;1308477;1363143;1375701;4047321;117.79;128;126.01;123.93;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40721.03;0;2000-00-00 00:00:00;23831.44;44847.04;28/03/2022 18:55;47272.11;91039.47;28/03/2022 18:55
31/03/2022;00:29:00;127.44;128.66;126.14;127.41;0;2.173;2.638;2.142;2.318;113.38;121.85;118.89;118.04;2.52;3.861;3.375;3.966;3.734;60.02;60.02;60.01;60.02;-0.873;-0.854;-0.857;-0.862;-12620.25;-13398.38;-12872.23;-38890.85;6995.29;8104.51;7720.67;22820.48;14449.37;15678.7;15003.71;45131.78;1281;0;1308;2589;488638;631212;584050;1703900;1308718;1363405;1375952;4048075;117.62;127.7;125.77;123.7;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40656.2;0;2000-00-00 00:00:00;23783.75;44847.04;28/03/2022 18:55;47191.73;91039.47;28/03/2022 18:55
31/03/2022;00:30:00;127.25;128.48;125.75;127.16;0;2.079;2.512;1.97;2.187;112.33;123.04;117.63;117.67;2.68;3.875;3.483;3.744;3.701;59.98;59.99;59.99;59.99;-0.869;-0.858;-0.862;-0.863;-12421.51;-13581.96;-12747.4;-38750.88;7089.06;8141.92;7435.05;22666.02;14300.06;15816.68;14788.63;44905.36;1281;0;1308;2589;488756;631347;584177;1704280;1308959;1363669;1376202;4048830;117.66;127.61;125.56;123.61;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40622.61;0;2000-00-00 00:00:00;23774.74;44847.04;28/03/2022 18:55;47157.88;91039.47;28/03/2022 18:55
31/03/2022;00:31:00;127.81;129.17;126.02;127.67;0;2.117;2.629;1.95;2.232;111.45;121.57;118.13;117.05;2.52;4.176;3.823;3.873;3.957;59.96;59.95;59.97;59.96;-0.876;-0.85;-0.861;-0.862;-12455.95;-13379.31;-12798.03;-38633.29;6905.61;8194.03;7530.24;22629.88;14248.88;15705.99;14881.33;44836.2;1281;0;1308;2589;488872;631483;584303;1704658;1309198;1363932;1376450;4049580;117.62;127.4;125.15;123.39;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40554.55;0;2000-00-00 00:00:00;23704.23;44847.04;28/03/2022 18:55;47063.03;91039.47;28/03/2022 18:55
31/03/2022;00:32:00;127.09;128.16;125.6;126.95;0;2.028;2.588;2.123;2.246;125.93;133.81;132.47;130.74;2.55;4.125;3.947;3.784;3.952;59.97;59.97;59.96;59.97;-0.883;-0.861;-0.863;-0.867;-14095.18;-14747.74;-14350.83;-43193.75;7477.15;8754.33;8358.19;24589.67;16000.64;17157.17;16635.96;49793.77;1281;0;1308;2589;488988;631619;584430;1705037;1309443;1364199;1376704;4050346;117.36;127.06;124.67;123.03;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40485.1;0;2000-00-00 00:00:00;23545.08;44847.04;28/03/2022 18:55;46922.27;91039.47;28/03/2022 18:55
31/03/2022;00:33:00;127.1;128.32;125.57;126.99;0;1.947;2.492;2.031;2.157;129.6;137.11;141.73;136.15;2.53;3.699;3.668;3.62;3.662;59.96;59.95;59.96;59.96;-0.886;-0.836;-0.85;-0.857;-14581.84;-14738.52;-15122.12;-44442.48;7638.1;9609.12;9316.65;26563.86;16472.43;17597.39;17794.54;51864.36;1281;0;1308;2589;489117;631768;584577;1705462;1309716;1364490;1376987;4051193;118.25;127.69;125.27;123.74;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40750.26;0;2000-00-00 00:00:00;23631.19;44847.04;28/03/2022 18:55;47185.04;91039.47;28/03/2022 18:55
31/03/2022;00:34:00;127.66;128.98;125.73;127.45;0;2.182;2.468;2.147;2.266;125.26;128.9;129.73;127.96;2.6;4.036;3.58;4.159;3.925;59.94;59.93;59.93;59.93;-0.896;-0.871;-0.861;-0.877;-14400.78;-14467.37;-14078.01;-42946.16;7006.62;8095.05;8296.91;23398.59;15999.73;16622.55;16319.63;48941.91;1281;0;1308;2589;489238;631914;584716;1705868;1309982;1364776;1377267;4052025;117.2;126.75;124.31;122.75;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-40402.76;0;2000-00-00 00:00:00;23518.96;44847.04;28/03/2022 18:55;46824.84;91039.47;28/03/2022 18:55
